assets ID,bldgID,BuildingYear,AssetFloor
50154389,51662393,,
50112828,51662443,,
80324832,53183372,,
50109953,51662519,,
50192454,51662714,,
50167368,51663510,,
50192894,51662904,,
80395715,53183783,,
50150590,51663671,,
50164879,51663673,,
50157247,53183721,,
50110463,51664759,,
50273158,53183315,,
50153862,53184145,,
50148904,51667804,,
50143006,51666672,,
50133938,53184362,,
50277387,51667669,,
50277409,51667672,,
50143457,51666057,,
50142658,51669850,,
50203281,52747193,,
50203343,52747195,,
50152595,53377601,,
50121006,52747253,,
50189429,53377604,,
50150848,52747267,,
50190557,53377606,,
50193169,53377612,,
50193262,52747300,,
50193252,52747353,,
50193138,53377622,,
50273484,52746065,,
50277294,52746125,,
50277105,52747456,,
50277647,52747457,,
50277235,52746007,,
50277635,52747404,,
50121528,52748665,,
50154625,52746903,,
50189551,52748281,,
50277793,52747011,,
50273331,53377558,,
50274652,52747852,,
50199073,52747858,,
50277788,53377812,,
50139807,52749258,,
50193186,52749275,,
50110438,52749315,,
50114813,52747970,,
50277052,53377931,,
50166037,52748745,,
50121915,52748764,,
50110477,52749320,,
50114788,52749391,,
50193234,52747769,,
50273478,52750579,,
50189432,52748820,,
50110007,53377895,,
50168953,52750642,,
50121670,52748616,,
50111146,52748628,,
50189455,52748221,,
50190124,52748224,,
50152596,52748234,,
50114828,52748237,,
50203836,52746858,,
50199081,52749704,,
50121916,52749708,,
50199256,53377849,,
50154617,52748680,,
50137965,52746875,,
50167507,52748325,,
50277719,52748377,,
50152594,52749232,,
50277335,52747900,,
50114774,52749858,,
50199187,53382807,,
50110224,52776321,,
50142659,52776322,,
50274665,53382810,,
50189562,53377958,,
50111331,53377966,,
50145128,52749297,,
50273427,52749336,,
50137779,52777698,,
50136865,52777701,,
50199600,52777767,,
50166076,52776339,,
50162539,53382814,,
50196203,52776355,,
50277509,53382817,,
50277616,52776378,,
50110478,52750106,,
50199274,52748769,,
50199300,52748787,,
50273743,52777774,,
50193238,52777186,,
50203172,52777193,,
50277022,52777737,,
50121866,52750535,,
50168502,52748896,,
50189463,52748188,,
50148413,52777211,,
50277614,52777217,,
50203804,52777750,,
50277606,52777753,,
50153334,53383078,,
50168705,52750612,,
50189830,52746878,,
50277343,52747510,,
50273759,53377650,,
50121801,52749735,,
50273545,52777863,,
50277523,52777884,,
50277506,53383023,,
50277386,52776086,,
50273542,53382773,,
50277634,52777916,,
50277511,52777918,,
50273195,52776124,,
50276968,52776155,,
50273404,53382780,,
50273801,52776165,,
50273146,52777549,,
50185095,52776184,1999,
50161630,52776273,,
50200427,52776193,,
50273309,53383041,,
50203287,52776208,,
50203179,53382798,,
50277709,52777582,,
50273177,52777045,,
50185130,52776215,,
50157424,52776216,,
50273621,52777607,,
50161640,52776225,,
50150689,53382793,,
50188679,52776246,,
50199608,52776282,,
50190567,52777658,,
50273430,53382947,,
50112173,52777609,,
50188424,52777611,,
50277679,52777613,,
50277237,52777083,,
50277228,52777085,,
50203208,52776248,,
50199041,53383052,,
50150155,52777662,,
50203290,52777663,,
50162311,52777643,,
50273226,53383082,,
50200429,52777402,,
50277765,52777848,,
50273452,53382935,,
50168703,52781566,,
50199543,52752401,,
50277807,52752409,,
50190685,52752421,,
50277072,52752434,,
50115086,52752441,,
50190471,52752446,,
50203423,52752456,,
50273477,52752460,,
50273644,52752063,,
50201760,52753169,,
50273451,53378833,,
50160974,52751893,,
50203194,53378438,,
50203372,52751901,,
50185335,52751902,,
50277038,52752469,,
50190489,52751939,,
50200305,52752838,,
50199086,52752843,,
50274596,52752565,,
50120997,52751952,,
50277493,52752569,,
50199197,52752099,,
50273436,52752116,,
50273206,52752515,,
50273773,52751621,,
50188133,52751288,,
50277561,52780265,,
50277288,52754109,,
50114964,52754127,,
50277041,52752576,,
50273444,53378563,,
50147031,52752872,,
50277617,53378620,,
50201451,52752124,,
50273785,52779286,,
50273604,52780681,,
50203403,52752889,,
50201951,52752597,,
50273546,52751627,,
50190572,52753793,,
80359086,52781546,2000,
50114810,53378629,,
50277512,53378390,,
50277148,52751635,,
50189369,52781585,,
50273440,52781555,,
50273681,52778508,,
50110372,53378631,,
50203455,52752949,,
50137797,52753832,,
50185301,52753835,,
50147021,52753837,,
50273786,52778529,,
50174798,52754255,,
50199569,53378868,,
50277490,52753275,,
50277581,52777998,,
50273591,52778009,,
50276945,53383368,,
50203073,53378871,,
50199296,52753860,,
50277174,53378699,,
50201580,52753319,,
50167549,52753331,,
50277303,52779468,,
50273761,52779822,,
50152589,52754298,,
50277165,53378645,,
4035298,52753020,,
50110377,52753911,,
50153313,53378704,,
50277220,52751143,,
50185307,52754321,,
50202397,52754332,,
50190193,52753411,,
50277745,52780281,,
50273354,52780296,,
50273144,53382726,,
50273201,53377493,,
50127227,52751120,,
50189559,52751159,,
50273356,52753430,,
50190641,52753443,,
50273149,52780740,,
50277637,52780176,,
50277347,53377396,,
50185126,52750971,,
50277226,52751546,,
50273469,52751557,,
50199277,53377504,,
4030949,52751567,,
50277085,52751574,,
50277684,52751190,,
50273473,52751967,,
50273211,52751971,,
80355254,52751595,,
50273828,52751221,,
50202530,52804469,,
50199533,52804479,,
50201966,52805904,,
50150143,52804492,,
50126011,52804520,,
50277692,52803711,,
50121876,52780548,,
50277136,52780594,,
50276964,52780262,,
50185145,52805839,,
50157366,52805846,,
50201756,53388116,,
50203028,52805865,,
50202514,53386994,,
50201921,52805936,,
50144937,52805911,,
50202456,52805916,,
50150685,52805920,,
50202737,52805445,,
50123131,52804503,,
50174793,52804504,,
50201963,52805928,,
50174731,52805972,,
50139117,52805981,,
50139356,52804570,,
50273805,52805156,,
50277785,52778592,,
50185140,52778601,,
50203376,52777251,,
50117505,52777275,,
50150067,52780075,,
50277234,52780077,,
50162230,52805347,,
50274552,52805381,,
50202720,52806820,,
50137736,52805415,,
50157333,53388037,,
50199536,52805425,,
50127009,52805957,,
50197133,52805959,,
50203015,52805506,,
50274626,52805507,,
50203242,52778663,,
50115939,52778669,,
50162545,52778695,,
50162545,52778695,,
50174739,52778696,,
50168155,52778750,,
50190691,53383242,,
50185116,52778701,,
50277338,52781473,,
50188644,52781519,,
50137881,53388288,,
50202211,52806823,,
50137733,52806827,,
50110229,52806833,,
50193245,52806859,,
50202482,52806868,,
50190441,52805437,,
50174699,53388042,,
50199616,53388301,,
50203841,52806928,,
50157312,53388052,,
50203950,52805543,,
50189471,52806963,,
50201478,53388063,,
50277092,52779413,,
50116792,52778251,,
50203250,53383152,,
50190617,52778776,,
50110843,52807776,,
50174720,52806891,,
50202192,52806892,,
50124335,52806397,,
50203468,52806452,,
50201455,52806951,,
50201535,52806980,,
50174715,52807001,,
50277094,52778951,,
50190663,52778955,,
50185117,52778198,,
50136909,52778228,,
50137924,52778240,,
50124766,52778241,,
50203362,53383163,,
50273321,52778816,,
50203936,52778295,,
50273210,52778882,,
50273223,52778478,,
50137803,52807276,,
50137944,52807795,,
50188048,52806607,,
50170127,52806528,,
50203405,52806541,,
50277690,53383297,,
50203767,52779590,,
50277720,52779057,,
50277256,52779643,,
50273751,52778928,,
50277193,53383117,,
50188101,52807291,,
50195088,52808659,2003,
50170191,52807308,,
50170093,52807309,,
50185933,52808687,,
50204114,53388381,,
50174950,52807826,,
50274716,52807353,,
50203309,52807388,,
50185370,52807409,,
50190603,52807930,,
50190692,52807934,,
50190693,52806560,,
50273462,53382734,,
50199266,52779704,,
50189548,53382549,,
50174791,52779172,,
50273385,52779363,,
50187221,52808731,,
50202182,52808792,,
50120408,52808770,,
50203364,52807426,,
50174799,52808818,,
50203397,52808843,,
50185317,52807475,,
50273662,52780755,,
50277819,52780508,,
50274602,52780562,,
50274600,52779806,,
50273431,52809521,,
50274684,53387907,,
50174935,52808191,,
50189379,52808223,,
50203421,52808284,,
50174714,52808830,,
50185136,52808839,,
50203103,52781654,,
50142660,52779250,,
50274551,52779252,,
50273796,52780624,,
50273167,52780625,,
50273814,52779819,,
50277480,52809961,,
50277676,52809992,,
50202644,53388860,,
50277716,52810004,,
50203267,52809578,,
50273227,52809592,,
50277440,52809647,,
50110885,52809654,,
50190661,52808353,,
50203158,52778564,,
50174718,52777234,,
50199572,52777236,,
50202486,53382980,,
50276956,52781343,,
50277209,52781345,,
50273434,52781395,,
50273150,52780049,,
50277526,52780635,,
50277714,52780643,,
50185087,52780100,1999,
50277380,52809479,,
50202804,52810497,,
50201940,52810043,,
50162249,52810483,,
50277305,52810484,,
50274590,52809595,,
50190523,52809597,,
50273437,52810051,,
50200351,52809734,,
50185521,52778099,,
50277502,52777339,,
50199530,52780114,,
50273390,52781488,,
50199440,52810459,,
50185111,52810463,1999,
50188915,52810909,,
50137889,52810955,,
50203032,52810567,,
50160489,52810512,,
50202793,52810516,,
50185101,52810520,1999,
50185304,52810521,,
50185373,52810558,,
50277629,52779494,,
50201469,52778161,,
50114808,52778757,,
50190671,52778202,,
50277005,52778830,,
50115940,52781509,,
50202563,53388933,,
50121830,52810924,,
50202342,52810971,,
50161585,52810989,,
50185717,52810542,,
50136761,53383157,,
50162522,53383158,,
50190569,52778212,,
50273147,52778855,,
50145061,53388941,,
50185314,52811002,,
50197157,52811027,,
50166810,52810119,,
50277015,52810180,,
50201595,53383292,,
50111285,52778986,,
50112159,53383296,,
50273645,52780374,,
50185355,52779103,,
50203453,52779610,,
50273448,52779613,,
50155164,52778284,,
50273543,52778912,,
50277212,52810197,,
50273559,52780380,,
50185783,52805325,,
50273370,52780813,,
50277453,52780828,,
50273635,52779901,,
50277685,52779909,,
50273836,52779198,,
50273762,52779769,,
50202128,52805834,,
80324529,52804443,,
50174193,52796513,,
50199268,52804221,,
50277722,52804252,,
50273454,52804274,,
50277205,52804278,,
50203205,52804295,,
50185142,53386962,,
50188930,52810333,,
50273208,53386597,,
50203373,52796039,,
50273387,52802801,,
50277164,52803746,,
50123646,52804332,,
50185121,52804772,,
50188199,52803439,,
50277067,53386679,,
50277508,52797374,,
50137735,52804594,,
50155168,52806031,,
50201463,52803792,,
50201621,52805161,,
50123616,52804780,,
50190532,52804785,,
50150167,53387060,,
50124768,52797850,,
80311443,52797869,,
50149082,52796925,,
50200139,52797494,,
50202676,52796133,,
50202704,52797529,,
50201454,52806042,,
50174710,52804625,,
50203965,53387028,,
50168951,52806052,,
50140301,52804661,,
50203975,52806091,,
50189871,53387995,,
50136827,52804704,,
50168935,52805194,,
50201484,52804717,,
50190429,53387043,,
50273459,53388003,,
50203401,52805218,,
50174785,52805221,,
50190642,52805279,,
50185974,53386761,,
50202650,52798293,,
50274576,53386767,,
50274595,53386536,,
50198937,52797511,,
50167612,52805595,,
50165940,52806092,,
50203943,52806103,,
50131566,52805300,,
50203261,52805302,,
50274674,53386057,,
50187214,52798309,,
50203178,52807053,,
50189288,52805635,,
50168123,52805642,,
50167488,52805645,,
50174786,52807064,,
50190118,52806676,,
50199431,52805662,,
50188937,52806148,,
50197668,53388084,,
50190573,52797996,,
50174774,52807078,,
50111033,52807084,,
50187480,52807086,,
50203289,52807104,,
50201495,52807138,,
50167959,52807160,,
50203447,52798859,,
50202682,52798838,,
50137896,52798844,,
50157284,52798847,,
50110532,53386867,,
50190467,53388499,,
50174934,52806602,,
50185336,52806603,,
50174970,52806606,,
50174768,52808015,,
50277292,52806626,,
50277284,52806631,,
50145800,52807600,,
50133945,52807179,,
50150161,53388355,,
50190670,52807186,,
50273522,52807192,,
50185377,52806757,,
50203105,52806777,,
50203443,52806290,,
50160491,52798804,,
50203391,52798805,,
50274537,53386233,,
50170063,53386863,,
50274535,52798829,,
50199602,52798851,,
50190609,52798853,,
50157350,53387119,,
50193258,52800299,,
50202677,52798906,,
50202095,53386878,,
50277151,52808083,,
50110278,52807642,,
50277621,52808092,,
50197714,52808097,,
50201471,52808100,,
50273791,52807657,,
50200956,53388443,,
50189458,52799750,,
50203308,52799760,,
50110005,52799764,,
50189484,52800273,,
50147042,52799788,,
50150887,52800312,,
50163978,52799896,,
50199072,52800400,,
50189532,53387125,,
50202184,52800403,,
50189488,52798923,,
50110208,52800404,,
50189475,52800348,,
50157324,52800352,,
50203946,52798962,,
50203466,52807588,,
50277777,52808561,,
50147039,52808564,,
50190611,52808107,,
50203256,53388523,,
50122529,52808112,,
50202513,52807686,,
50190574,53388449,,
50203428,52808157,,
50148902,52808161,,
50144956,52800681,,
50157351,53387190,,
50202733,52800689,,
50137887,52801260,,
50202765,53387278,,
50193167,53387281,,
50144975,52799774,,
50137728,52799775,,
50160517,52799778,,
50199133,52801210,,
50123126,52801223,,
50202210,52801237,,
50197582,52801280,,
50110033,52801339,,
80395718,52800370,,
50110359,52800372,,
50185318,52808384,,
50203392,52808454,,
50273398,52808989,,
50273474,52808994,,
50136862,52808995,,
50203438,52808600,,
50114965,52808603,,
50203120,52808625,,
50150168,52807259,,
50202485,52801641,,
50202622,52800714,,
50202185,52800715,,
50110220,52800737,,
50202412,52800739,,
50169895,53387287,,
50137738,52801232,,
50189454,52800768,,
50197702,52801242,,
50189529,52801292,,
50189538,52801293,,
50110258,53387211,,
50203159,52808437,,
50150074,52809014,,
50274621,52809026,,
50273233,52809031,,
50277051,53387820,,
50145044,52808195,,
50150898,52802170,,
50150897,52802189,,
50160445,52800772,,
50137885,52800775,,
50202304,52800793,,
50202502,52800797,,
50144934,52800799,,
50185922,52800816,,
50137732,52800834,,
50110385,52800835,,
50187331,52800841,,
50137904,52802243,,
50200080,52802249,,
50200172,53387304,,
80324519,53387216,,
50187388,52801385,,
50185375,52809271,,
50274567,52809796,,
50149083,53388596,,
50277007,52809091,,
50277217,52809505,,
50202722,53387614,,
50169893,52801732,,
50202855,52802207,,
50201592,53387377,,
50110419,52802224,,
50187450,52802226,,
80331064,52802235,,
50202850,52802288,,
50201473,52801928,,
50203038,52800923,,
50137925,52802578,,
50202702,52803147,,
50162225,52801749,,
50175000,52801757,,
50202196,53387383,,
50190201,52801773,,
50202233,52801791,,
50277243,52810240,,
50139529,52803991,,
50202647,52802617,,
50197651,53387633,,
50201644,52803230,,
50143302,52802869,,
50193303,52810834,,
50277034,53387894,,
50165966,52796873,,
50277419,53378654,,
50277682,52753094,,
4035362,52753065,,
50201787,52789465,,
50201797,52789413,,
50203247,52789471,,
50139550,52789439,,
50190687,52789453,,
50277808,52789992,,
50185302,52787732,,
50190591,52787733,,
50174794,52787734,,
50273355,52788239,,
50193250,52787364,,
50277119,52791202,,
50165965,52789477,,
50202525,52789457,,
50277754,52790005,,
50277259,52789512,,
50277604,52790056,,
50277282,53384428,,
50277694,52790058,,
50273421,53384335,,
50163508,52786960,,
50190656,52787408,,
50190575,52786970,,
50273724,52791651,,
50174771,52790848,,
50273564,52790313,,
50277183,53384477,,
50174728,52790864,,
50203025,52790881,,
50203074,52790883,,
50277437,52789541,,
50277317,52789545,,
50175009,52789175,,
50188168,52788326,,
50190214,53384905,,
50202199,52786483,,
50273534,52786496,,
50144961,52790913,,
50128312,52790914,,
50201759,52790458,,
50203934,52790937,,
50277787,53385445,,
50174740,52790399,,
50203385,52790402,,
50203393,52782582,,
50277276,52781143,,
50202088,53383684,,
50200233,52788746,,
50203945,52781671,,
50174931,52788774,,
50189456,52787496,,
50187525,52791732,,
50190593,52790391,,
50115113,52791802,,
50137922,52790416,,
50190669,53385603,,
50185325,52782088,,
50160486,52782099,,
50157567,52782100,,
50203145,52781163,,
50193124,52781166,,
50145029,52782598,,
50174969,52788787,,
50189657,52781695,,
50185926,52788810,,
50174722,52787445,,
50150154,52792611,,
50202427,52791807,,
50136874,52791810,,
50150881,52791814,,
80341539,53385605,,
50201771,52791829,,
50137939,52791838,,
50185835,52791842,,
50199588,52783034,,
50203264,52783037,,
50202441,52783045,,
50192890,52783049,,
50273458,52782679,,
50195374,53383791,2008,
50121829,52782178,,
50202454,53385074,,
50202036,52793075,,
50137731,52793084,,
50187409,52792697,,
50136868,52792709,,
50276954,52782129,,
50202402,52783064,,
50277122,52782681,,
50276951,52782638,,
50273567,52782644,,
50193179,52782646,,
50137802,52782202,,
50193158,52781770,,
50193218,52781771,,
50200529,52793100,,
50203053,53385912,,
50199598,52793540,,
50203291,52793542,,
50277029,52782141,,
50199574,53383865,,
50174708,52782762,,
50277224,52782670,,
50277384,52782695,,
50202257,52782240,,
50273240,53383883,,
50124903,52782255,,
50137762,52793965,,
50202252,52793586,,
50277363,52783938,,
50155992,52783086,,
50189834,52783105,,
50277139,52782790,,
50277615,53383969,,
50189664,53383988,,
50277031,52782732,,
50277046,52782735,,
50273302,52781814,,
50276960,52781815,,
50189364,52793645,,
50117573,52784037,,
50277680,52784121,,
50277790,52784123,,
50273547,52784056,,
50277016,52783128,,
50277701,53384212,,
50277140,52783144,,
50277065,52783149,,
50277358,52783152,,
50193144,52782834,,
50273400,52782837,,
50273479,52783166,,
50273335,52782744,,
50273530,53383993,,
50273618,52782853,,
50203041,52783516,,
50193149,52794078,,
50190548,52793152,,
50277803,52784487,,
50277639,52784074,,
50273632,52784096,,
50273305,52784102,,
50277388,53384053,,
50277435,52784109,,
50273328,52782864,,
50273348,52783255,,
50277132,52788406,,
50190146,52785865,,
50273583,52784530,,
50273405,52784540,,
50277399,52784142,,
50277672,52784155,,
50277469,52789808,,
50277484,52794115,,
50189549,52783634,,
50277396,53384467,,
50203771,52788451,,
50277673,52795918,,
80324527,52787778,,
50163499,52786366,,
50185924,52786380,,
50122072,53384472,,
50277270,52789339,,
50277491,53384398,,
50203928,52788526,,
50162529,52789894,,
50203341,53385363,,
50168460,52788535,,
50190542,52795363,,
50110893,52796344,,
50273509,52796353,,
50120391,52787786,,
50173786,52787804,,
50185973,52787805,,
50188112,52787807,,
50187353,52786858,,
50277461,52790740,,
50273600,52789357,,
50137957,52789368,,
50145043,52789899,,
50203973,52789908,,
50200906,52789394,,
50190390,52789920,,
50169886,52789927,,
50121927,52796383,,
50203406,53389446,,
50190185,52813342,,
50273557,52812928,,
50110490,52812051,,
50193141,52812093,,
50197169,52784646,,
50202800,52784668,,
50189381,52785198,,
50202756,52785210,,
50162208,52785211,,
50202710,52785223,,
50190653,52785241,,
50274615,52785252,,
50203461,53383549,,
50110911,52785258,,
50157339,52813177,,
50190571,52813232,,
50203029,52813290,,
50202495,52813296,,
50153952,52813298,,
50154632,52814243,,
50189703,52813720,,
50113543,53388653,,
50193305,52813722,,
50202463,52813725,,
50273539,53384569,,
80324521,52786065,,
50187232,52784682,,
50150790,52784691,,
50200178,53383448,,
50203269,52784708,,
50203469,53383546,,
50202445,52784737,,
50141862,52784750,,
50157326,53383459,,
50276948,52784793,,
50202646,53388745,,
50189581,52814264,,
50202717,52814371,,
50203379,52814430,,
50202716,52785634,,
50185878,53384589,,
50110373,52786166,,
50170417,52785665,,
50190688,52786168,,
50203456,52786171,,
50110917,53383468,,
50170213,52784823,,
50185941,53383469,,
50201924,52814385,,
50202656,52814448,,
50160510,52786539,,
50170209,53384745,,
50199265,52785692,,
50185880,52785731,,
50175002,52785740,,
50122077,52784852,,
50122027,52784854,,
50122112,52786278,,
50170207,53383478,,
50193293,52811464,,
50193304,53389121,,
50193146,52811475,,
50189680,52811916,,
50274686,52811522,,
50277442,52811527,,
50276957,52811532,,
50118584,52787214,,
50186024,52785774,,
50122080,52785785,,
50166032,52811932,,
50110358,52811986,,
50134082,52811587,,
50276949,52811689,,
50273389,52811626,,
50274629,52811640,,
50203141,53384676,,
50187477,53384773,,
50187448,52787192,,
50165924,52787195,,
50111013,52787198,,
50170106,53384778,,
50187217,52787238,,
50199884,52787266,,
50110124,52811869,,
50201636,52788074,,
50187339,52788120,,
50110542,52787256,,
50185928,53384695,,
50174973,52787278,,
80324517,52787280,,
50175004,52787286,,
50277280,52811377,,
50202745,52812842,,
50132750,52812854,,
50189614,52812955,,
50193219,52788987,,
50200930,52787591,,
50273704,52787617,,
50170239,52788159,,
50188052,52788164,,
50111098,52786763,,
50122091,52786787,,
50203186,52812226,,
50277037,52812785,,
50203024,53389389,,
50189362,52812978,,
50190125,52813666,,
50157352,53388645,,
50203293,52813670,,
50189771,52812055,,
50188134,52788986,,
50203788,52789007,,
50112424,52787658,,
50273506,53385111,,
50146997,52813198,,
50170111,52813202,,
50274645,52812308,,
50188866,53389442,,
50125368,52813313,,
50190695,52813334,,
50193244,52814275,,
50193296,53388646,,
50193300,52813686,,
50202469,52813432,,
50273235,52782308,,
50273739,52782309,,
50273790,52782335,,
50273169,52782366,,
50200587,64909118,,
50136831,52781027,,
50274586,52781038,,
50110951,52813613,,
50203418,52814156,,
50203478,52813625,,
50174711,52813324,,
50190501,52814214,,
50203450,52814285,,
50202481,52814348,,
50199538,53389474,,
50137959,52814390,,
50273527,52782873,,
50203175,52783489,,
50202890,52783491,,
50203284,52781896,,
50125400,52782416,,
50145016,53383922,,
50203957,52781060,,
50201659,52781084,,
50277670,52789134,,
50202875,52781093,,
50203303,52814172,,
50274682,52783524,,
50203136,53384000,,
50151587,52783488,,
50202241,52783222,,
50169682,53383820,,
50277657,52781906,,
50203135,52781983,,
50162240,53383821,,
50202133,52781913,,
50203411,52783562,,
50188217,52782450,,
50185364,52782497,,
50202398,52781982,,
50201793,53383836,,
50167964,52781102,,
50203402,53383934,,
50273558,52811541,,
50273766,53384063,,
50202306,52783244,,
50190526,52783272,,
50162226,53384072,,
50185305,52783288,,
50162202,52783289,,
50203193,52783295,,
50203022,52783296,,
50190537,52783574,,
50190492,52783314,,
50203204,52783586,,
50174709,52782889,,
50190465,52783592,,
50185790,52782898,,
50199548,53383834,,
50160501,52782906,,
50200972,52782914,,
50199528,53384005,,
50200186,52782928,,
50171360,52782061,,
50199445,53384010,,
50160507,52782954,,
50127226,52782021,,
50188770,52782069,,
50202314,52782546,,
50201527,52782555,,
50190527,53383938,,
50145051,52782043,,
50193230,52811423,,
50146986,52811436,,
50201462,52812409,,
50277423,52811046,,
50167486,52811111,,
50273652,52784171,,
50277497,53384236,,
50277329,53384076,,
50201795,52784231,,
50203816,52784257,,
50174749,52783354,,
50201971,52783359,,
50145041,52783364,,
50110382,52783380,,
50145062,52782956,,
50202891,53384013,,
50203030,53384096,,
50202697,52783419,,
50202179,53384016,,
50202102,52782981,,
50277494,52782077,,
50188456,52811274,,
50277446,52812432,,
50277042,52812462,,
50154739,52812556,,
50199066,52811123,,
50152597,52783766,,
50199082,52783710,,
50277770,52784250,,
50203363,53384243,,
50200407,52784274,,
50203399,52784275,,
50174751,52784284,,
50187216,52783757,,
50132806,52783404,,
50203348,52784311,,
50189550,53384256,,
50124109,52783440,,
50150072,52784341,,
50167814,52783443,,
50202156,52783987,,
50202186,53384023,,
50202428,52783026,,
50203277,52783464,,
50273612,52783466,,
50188736,52812345,,
50188696,52812362,,
50188577,52812869,,
50189353,52812871,,
50201458,52812535,,
50273614,52812575,,
50110950,52783733,,
50168462,52783736,,
50162204,52783742,,
50201667,52785143,,
50202271,53383530,,
50167910,52785150,,
50201074,52785155,,
50137927,52783779,,
50187518,52785175,,
50189340,52783788,,
50202479,52783812,,
50190697,52783815,,
50274575,53384170,,
50147019,52783849,,
50273392,52783955,,
50190565,52783959,,
50203143,52812200,,
50203199,52812257,,
50110070,52812246,,
50117615,52812814,,
50110218,52812821,,
50273191,52831255,,
50189346,52830778,,
50164477,52829865,,
50170222,53392443,,
50121702,52829911,,
50113544,52829916,,
50274601,52812711,,
50193254,52812142,,
50203475,52831487,,
50189761,52831553,,
50201762,53392742,,
50200113,52830169,,
50185736,52830717,,
50202336,52831196,,
50277238,52831206,,
50165873,52831229,,
50190408,52831233,,
50277024,52831237,,
50199839,52831325,,
50188139,52831349,,
50110470,52831361,,
50189823,52831369,,
50199267,52832386,,
50201561,53392740,,
50277295,52831061,,
50185358,52831025,,
50201450,52831037,,
50185811,52831164,,
50277418,52831637,,
50273638,52831655,,
50277674,52831656,,
50163505,53392685,,
50189359,52831721,,
50277487,52831730,,
50277408,52831747,,
50190437,53392780,,
50199142,52830834,,
50189434,52830841,,
50124390,52830859,,
50277644,52830861,,
50166711,52813525,,
50277424,53392800,,
50189546,52832407,,
50277126,52832424,,
50273202,52832426,,
50185112,52831054,1999,
50203036,52832461,,
50190210,52831148,,
50277394,52831154,,
50188214,53392763,,
50201475,52832138,,
50193310,52832142,,
50277057,52831708,,
50277757,52831711,,
50277675,52832160,,
50277447,52832162,,
50123189,52832646,,
50277173,52832275,,
50188140,52830848,,
50193212,52832237,,
50190432,52832244,,
50273745,52832250,,
50274666,53392874,,
50185947,52814504,,
50165894,52814514,,
50203123,53389501,,
50185119,52814153,,
50273687,52833289,,
50174724,52831896,,
50155183,52831909,,
50276959,52831953,,
50188461,52831964,,
50202264,52832503,,
50144954,52832504,,
50277425,52832125,,
50277241,52832570,,
50114844,52832581,,
50202814,52832183,,
50277516,53392058,,
50189676,52832664,,
50273594,52832682,,
50277262,52831759,,
50273148,52831778,,
50170035,52831784,,
50277181,52831787,,
50111251,53392182,,1
50190622,52832812,,
50114835,52831957,,
50274580,52831974,,
50203198,52832039,,
50168750,52832612,,
50117614,52832591,,
50273725,53392842,,
50277147,52833080,,
50199136,52833140,,
50190289,52833145,,
50277055,52833201,,
50193143,53392156,,
50187511,52833167,,
50193161,52811672,,
50174701,52832878,,
50186072,53392199,,
50157349,52833456,,
50145054,52833394,,
50124906,52832921,,
50150134,52832923,,
50203016,52833432,,
50114719,52833439,,
50203047,52833483,,
50190403,52833484,,
50137950,52833492,,
50277177,52833542,,
50162525,52833529,,
50190263,52833093,,
50122076,52833600,,
50277120,53392162,,
50187432,52833649,,
50110052,52833654,,
50203283,53393122,,
50277311,52832734,,
50189460,53393239,,
50203432,52832927,,
50199182,52834403,,
50203381,52834366,,
50174985,53392127,,
50190510,52834083,,
50189385,53393202,,
50170108,52834109,,
50170210,52834142,,
50203346,52832715,,
50273510,52834147,,
50170148,52834176,,
50170175,52834182,,
50203407,52834188,,
50170179,52834190,,
50189743,52812599,,
50189817,52812615,,
50200915,52833875,,
80324516,53393260,,
50187324,61236913,,
50200878,52834448,,
50173784,52834029,,
50277341,52834033,,
50187213,52834069,,
50174932,52834078,,
50174958,52834556,,
50173785,52834557,,
80324503,52834562,,
50185324,52834580,2000,
50170099,52833698,,
50186007,52834586,,
50186012,52834589,,
50170103,52833704,,
50187401,52834171,,
50187403,52834609,,
50273216,52812624,,
50202711,52835255,,
50110546,52833918,,
50173776,52834978,,
50166015,52835392,,
50185817,52833981,,
50201092,53393181,,
50187407,52834015,,
50186079,52834521,,
50110849,52835004,,
50190514,53393279,,
50174725,52834552,,
50170097,52835039,,
50201091,52835041,,
50190543,52835065,,
50166977,52835068,,
50201081,52835162,,
50170215,52835093,,
50123659,52813078,,
50200184,52813080,,
50199137,52813090,,
50110374,52834787,,
50193165,52834810,,
50193231,52834822,,
50185925,52835353,,
50187498,52834861,,
50200229,52834018,,
50201079,52835500,,
50187522,52835025,,
50189349,53393442,,
50111049,52835474,,
50189368,52835057,,
50174957,52835536,,
50186031,52835545,,
50174736,52835546,,
50170174,52834649,,
50170228,53393301,,
50185955,52834712,,
50155995,53389492,,
50193156,52835759,,
50190187,52836236,,
50189739,52836239,,
50190594,52836249,,
50187055,52835813,,
50122540,52836266,,
50190014,52836268,,
50187317,52836297,,
50123135,52836299,,
50201085,52836305,,
50193298,53393597,,
50187393,52834896,,
50170221,52834916,,
50189350,52836379,,
50187549,52834960,,
50144963,52835517,,
50185946,52835524,,
80324505,52834621,,
50122113,52836035,,
50199863,52836066,,
50189373,52834691,,
50187469,52834717,,
50201076,52836123,,
50203359,52814537,,
50157064,52835764,,
50193177,52835832,,
50173692,52835859,,
50165938,53393514,,
50170180,52836364,,
50170186,52836369,,
50170224,52836430,,
50193289,52835910,,
50187491,52836397,,
50170200,52836410,,
50187268,52836415,,
50170126,52836418,,
50122063,52836439,,
50170187,52836451,,
